time,temperature_2m_mean,relative_humidity_2m_mean,vapor_pressure_deficit_max,soil_temperature_0_to_7cm_mean,soil_moisture_0_to_7cm_mean,rain_sum
1967-07-11,13.7,86.0,0.52,13.8,0.156,0.0
1967-07-12,12.9,89.0,0.46,13.4,0.155,0.0
1967-07-13,12.2,73.0,0.7,12.8,0.154,0.0
1967-07-14,11.0,82.0,0.66,12.0,0.148,0.0
1967-07-15,11.3,82.0,0.96,11.4,0.142,0.0
1967-07-16,12.1,74.0,1.33,11.7,0.136,0.0
1967-07-17,13.1,64.0,0.86,12.1,0.13,0.0
1967-07-18,12.8,81.0,0.56,11.6,0.127,0.6
1967-07-19,13.3,89.0,0.49,13.6,0.14,0.3
1967-07-20,11.6,80.0,0.46,12.8,0.219,13.9
1967-07-21,9.3,77.0,0.63,10.2,0.216,0.0
1967-07-22,11.5,80.0,1.23,11.2,0.197,0.0
1967-07-23,13.4,90.0,0.28,12.9,0.234,15.1
1967-07-24,12.2,75.0,0.58,12.3,0.254,1.5
1967-07-25,10.6,79.0,0.58,11.1,0.227,0.0
1967-07-26,10.2,89.0,0.54,10.8,0.213,0.0
1967-07-27,11.4,89.0,0.45,11.0,0.203,0.0
1967-07-28,11.4,89.0,0.5,11.5,0.195,0.0
1967-07-29,10.9,91.0,0.41,11.1,0.188,0.0
1967-07-30,11.6,88.0,0.49,12.2,0.185,1.1
1967-07-31,11.8,72.0,0.73,12.3,0.248,10.3
1967-08-01,9.5,78.0,0.92,10.0,0.22,0.0
1967-08-02,10.9,83.0,0.43,10.4,0.211,0.0
1967-08-03,10.2,92.0,0.4,11.2,0.204,0.0
1967-08-04,11.8,87.0,0.53,12.1,0.196,0.0
1967-08-05,12.9,88.0,0.37,12.8,0.262,6.6
1967-08-06,11.2,71.0,0.62,11.7,0.252,0.2
1967-08-07,10.3,75.0,1.02,10.7,0.23,0.0
1967-08-08,11.8,80.0,0.87,11.1,0.215,0.0
1967-08-09,11.6,90.0,0.49,11.5,0.205,0.0
1967-08-10,13.2,81.0,0.71,12.9,0.196,0.0
1967-08-11,13.7,82.0,1.18,13.5,0.186,0.0
1967-08-12,14.0,89.0,0.32,13.5,0.185,3.3
1967-08-13,13.2,78.0,0.74,14.7,0.205,2.5
1967-08-14,11.3,76.0,0.81,12.7,0.194,0.0
1967-08-15,11.9,78.0,1.14,12.7,0.181,0.0
1967-08-16,12.6,84.0,0.51,12.5,0.171,2.3
1967-08-17,11.0,76.0,0.55,12.2,0.197,6.8
1967-08-18,9.8,78.0,0.74,10.8,0.192,0.0
1967-08-19,9.9,80.0,0.82,11.4,0.178,0.0
1967-08-20,12.6,73.0,1.23,12.6,0.166,0.0
1967-08-21,13.5,81.0,0.66,14.9,0.155,0.0
1967-08-22,12.1,89.0,0.54,13.9,0.147,0.0
1967-08-23,12.5,86.0,0.68,13.1,0.14,0.0
1967-08-24,12.2,91.0,0.47,14.2,0.132,0.0
1967-08-25,15.4,84.0,0.92,15.3,0.125,0.0
1967-08-26,14.3,70.0,0.83,15.3,0.117,0.0
1967-08-27,13.3,83.0,0.59,15.1,0.112,0.0
1967-08-28,13.5,92.0,0.54,15.6,0.107,0.0
1967-08-29,13.8,92.0,0.39,16.0,0.103,0.0
1967-08-30,14.0,91.0,0.45,15.4,0.106,0.0
1967-08-31,13.1,75.0,0.58,14.7,0.165,2.5
1967-09-01,13.5,62.0,1.02,14.3,0.152,0.0
1967-09-02,13.0,84.0,0.6,13.9,0.147,7.1
1967-09-03,12.7,89.0,0.24,12.9,0.199,14.4
1967-09-04,12.4,77.0,0.69,13.1,0.232,0.9
1967-09-05,11.8,80.0,0.75,13.3,0.203,0.0
1967-09-06,13.2,78.0,1.15,14.9,0.181,0.0
1967-09-07,15.0,76.0,1.2,15.8,0.162,0.0
1967-09-08,14.8,76.0,0.97,16.0,0.146,0.0
1967-09-09,16.8,75.0,1.47,17.3,0.131,0.0
1967-09-10,17.8,80.0,1.46,19.1,0.118,0.0
1967-09-11,18.5,83.0,1.19,19.9,0.107,0.0
1967-09-12,17.2,84.0,0.73,19.5,0.098,0.0
1967-09-13,15.6,86.0,0.8,18.4,0.091,0.0
1967-09-14,17.2,82.0,1.22,19.5,0.085,0.0
1967-09-15,16.4,80.0,1.03,18.9,0.08,0.0
1967-09-16,16.7,79.0,1.08,19.5,0.075,0.0
1967-09-17,15.2,86.0,0.75,18.6,0.07,0.0
1967-09-18,14.5,89.0,0.57,19.0,0.068,0.1
1967-09-19,14.6,81.0,0.68,16.7,0.096,4.7
1967-09-20,13.8,70.0,0.86,15.6,0.126,0.3
1967-09-21,13.0,75.0,0.75,14.3,0.135,2.6
1967-09-22,11.6,59.0,1.06,14.0,0.141,0.1
1967-09-23,14.0,70.0,1.23,16.0,0.122,0.0
1967-09-24,15.6,79.0,0.72,17.1,0.107,0.0
1967-09-25,15.0,71.0,0.82,17.1,0.098,0.0
1967-09-26,14.1,68.0,0.74,15.7,0.09,0.0
1967-09-27,14.4,65.0,0.93,16.1,0.084,0.0
1967-09-28,14.1,79.0,0.86,17.8,0.078,0.0
1967-09-29,13.3,82.0,0.97,16.7,0.075,0.0
1967-09-30,14.0,74.0,0.86,16.6,0.082,0.7
1967-10-01,13.7,77.0,0.84,16.7,0.147,4.3
1967-10-02,12.6,81.0,0.62,15.5,0.143,0.0
1967-10-03,13.8,79.0,0.78,15.7,0.126,3.2
1967-10-04,13.5,72.0,0.85,16.0,0.196,3.8
1967-10-05,13.5,78.0,0.69,15.8,0.193,2.2
1967-10-06,13.8,79.0,0.77,15.8,0.18,2.2
1967-10-07,14.0,75.0,0.7,16.5,0.195,2.9
1967-10-08,13.9,79.0,0.73,16.3,0.166,0.0
1967-10-09,16.2,78.0,0.94,18.6,0.14,0.0
1967-10-10,15.7,88.0,0.64,19.1,0.122,0.0
1967-10-11,14.9,78.0,0.78,17.6,0.118,0.4
1967-10-12,14.8,79.0,1.1,18.4,0.133,0.0
1967-10-13,15.8,85.0,0.75,18.9,0.114,0.0
1967-10-14,16.4,83.0,0.73,19.0,0.101,0.0
1967-10-15,18.4,71.0,1.3,20.6,0.091,0.0
1967-10-16,20.3,74.0,1.7,22.5,0.08,0.1
1967-10-17,17.6,84.0,0.87,19.9,0.092,1.4
1967-10-18,17.6,91.0,0.59,20.4,0.15,1.3
1967-10-19,19.1,85.0,0.98,22.6,0.137,0.0
1967-10-20,17.3,90.0,0.48,20.6,0.128,2.3
1967-10-21,16.1,83.0,0.55,19.9,0.132,1.3
1967-10-22,15.8,76.0,0.87,20.3,0.116,0.0
1967-10-23,14.4,77.0,0.83,17.1,0.113,3.8
1967-10-24,12.4,63.0,0.73,16.2,0.161,2.5
1967-10-25,12.9,62.0,0.94,16.4,0.144,0.0
1967-10-26,16.1,57.0,1.58,18.5,0.12,0.0
1967-10-27,18.4,57.0,2.01,21.1,0.099,0.0
1967-10-28,18.6,68.0,1.8,22.9,0.082,0.0
1967-10-29,18.2,77.0,1.35,21.4,0.071,0.0
1967-10-30,20.9,64.0,2.06,24.0,0.064,0.0
1967-10-31,20.0,68.0,2.0,23.9,0.06,0.0
1967-11-01,19.4,69.0,1.53,23.4,0.057,0.0
1967-11-02,20.7,62.0,2.36,24.7,0.055,0.0
1967-11-03,22.1,62.0,2.82,27.0,0.053,0.0
1967-11-04,20.9,71.0,1.82,24.3,0.052,0.0
1967-11-05,20.5,77.0,1.55,25.4,0.052,1.3
1967-11-06,17.6,89.0,0.83,22.3,0.054,0.0
1967-11-07,17.3,79.0,0.94,22.3,0.054,0.3
1967-11-08,18.0,72.0,1.43,23.0,0.053,0.0
1967-11-09,20.1,71.0,1.79,24.5,0.053,0.0
1967-11-10,19.1,82.0,1.02,25.4,0.052,0.0
1967-11-11,17.6,84.0,0.73,22.5,0.054,0.0
1967-11-12,17.3,65.0,1.13,21.9,0.055,0.0
1967-11-13,19.4,65.0,1.88,25.0,0.054,0.0
1967-11-14,19.0,74.0,1.41,24.1,0.053,0.0
1967-11-15,18.0,73.0,1.02,23.7,0.052,0.0
1967-11-16,16.9,78.0,0.72,21.2,0.055,3.5
1967-11-17,17.0,57.0,1.62,21.9,0.057,0.0
1967-11-18,18.3,53.0,1.91,23.2,0.055,0.0
1967-11-19,19.9,58.0,2.31,26.0,0.053,0.0
1967-11-20,22.2,63.0,2.37,27.2,0.052,0.0
1967-11-21,23.3,65.0,2.41,29.1,0.051,0.0
1967-11-22,20.8,74.0,1.68,26.4,0.053,0.4
1967-11-23,17.3,90.0,0.35,20.2,0.211,27.2
1967-11-24,17.4,85.0,0.58,21.7,0.215,2.2
1967-11-25,17.4,69.0,1.15,21.5,0.171,0.0
1967-11-26,18.7,76.0,1.21,22.7,0.133,0.0
1967-11-27,18.5,78.0,0.93,23.4,0.107,0.0
1967-11-28,18.1,81.0,0.92,23.4,0.089,0.0
1967-11-29,19.0,81.0,1.0,23.6,0.077,0.0
1967-11-30,18.6,81.0,0.92,23.2,0.069,0.2
1967-12-01,17.8,77.0,0.95,21.6,0.116,13.8
1967-12-02,17.8,60.0,1.54,21.9,0.116,0.0
1967-12-03,17.1,79.0,1.0,20.7,0.101,0.9
1967-12-04,17.1,65.0,1.05,21.4,0.114,0.9
1967-12-05,17.8,68.0,1.15,22.9,0.096,0.0
1967-12-06,19.5,73.0,1.34,24.0,0.08,0.0
1967-12-07,21.2,70.0,2.21,26.0,0.068,0.0
1967-12-08,21.0,79.0,1.23,26.9,0.061,0.0
1967-12-09,21.3,75.0,1.54,26.4,0.057,0.0
1967-12-10,18.9,69.0,1.24,24.8,0.056,0.1
1967-12-11,21.1,57.0,2.28,26.3,0.055,0.0
1967-12-12,20.5,68.0,2.17,26.8,0.053,0.0
1967-12-13,20.9,66.0,1.97,26.0,0.052,0.0
1967-12-14,21.5,62.0,1.84,26.3,0.052,0.0
1967-12-15,24.2,53.0,2.9,29.4,0.051,0.0
1967-12-16,22.8,71.0,1.97,30.2,0.051,0.0
1967-12-17,22.5,75.0,1.88,28.2,0.052,0.0
1967-12-18,23.0,73.0,1.4,29.7,0.052,0.0
1967-12-19,23.0,78.0,1.66,29.7,0.052,0.0
1967-12-20,21.7,81.0,1.08,27.9,0.051,0.1
1967-12-21,20.5,77.0,1.13,26.9,0.051,0.0
1967-12-22,19.5,67.0,1.23,25.6,0.051,0.0
1967-12-23,18.4,65.0,1.37,24.1,0.056,0.0
1967-12-24,19.6,58.0,1.74,25.1,0.055,0.1
1967-12-25,20.0,59.0,1.62,26.2,0.054,0.0
1967-12-26,21.7,64.0,2.03,27.0,0.053,0.0
1967-12-27,22.8,69.0,2.42,29.7,0.052,0.0
1967-12-28,21.4,83.0,1.2,28.3,0.051,0.0
1967-12-29,21.4,77.0,1.24,28.0,0.051,0.0
1967-12-30,22.2,76.0,1.41,28.3,0.051,0.0
1967-12-31,21.6,77.0,1.33,28.3,0.051,0.0
1968-01-01,21.0,79.0,1.48,27.5,0.051,0.2
1968-01-02,20.5,72.0,1.81,28.6,0.051,0.0
1968-01-03,20.3,77.0,1.25,26.2,0.054,1.9
1968-01-04,20.4,75.0,1.29,26.3,0.064,0.3
1968-01-05,20.2,77.0,1.05,25.9,0.063,0.1
1968-01-06,21.1,75.0,1.34,26.6,0.063,0.7
1968-01-07,21.6,68.0,1.77,27.8,0.059,0.0
1968-01-08,21.8,74.0,1.61,28.7,0.055,0.0
1968-01-09,21.0,73.0,1.39,28.3,0.053,0.0
1968-01-10,20.3,62.0,1.98,27.6,0.052,0.0
1968-01-11,19.5,69.0,1.33,25.3,0.053,0.7
1968-01-12,17.7,56.0,1.33,23.1,0.06,0.2
1968-01-13,18.4,52.0,1.74,25.3,0.057,0.0
1968-01-14,19.5,65.0,1.61,25.9,0.055,0.0
1968-01-15,19.3,65.0,1.62,26.1,0.055,0.0
1968-01-16,19.5,75.0,0.89,24.1,0.056,1.3
1968-01-17,19.3,71.0,1.38,26.6,0.058,0.0
1968-01-18,20.3,72.0,1.37,26.5,0.055,0.1
1968-01-19,19.5,72.0,1.18,25.3,0.056,1.6
1968-01-20,19.3,53.0,1.93,25.5,0.056,0.0
1968-01-21,20.5,62.0,2.09,27.3,0.054,0.0
1968-01-22,19.6,66.0,1.16,26.2,0.053,0.0
1968-01-23,18.8,62.0,1.38,24.2,0.055,0.3
1968-01-24,21.5,53.0,2.7,27.2,0.055,0.0
1968-01-25,20.3,68.0,1.46,27.5,0.053,0.0
1968-01-26,19.4,70.0,1.34,24.3,0.053,0.0
1968-01-27,19.0,70.0,1.45,25.6,0.063,0.0
1968-01-28,20.2,64.0,1.95,25.9,0.059,0.0
1968-01-29,21.9,66.0,2.11,27.0,0.056,0.0
1968-01-30,21.9,67.0,2.36,28.3,0.054,0.0
1968-01-31,19.4,64.0,1.25,24.8,0.055,1.0
1968-02-01,17.8,51.0,1.35,23.6,0.056,0.5
1968-02-02,20.1,58.0,2.32,25.4,0.054,0.0
1968-02-03,21.2,59.0,2.24,26.6,0.053,0.0
1968-02-04,23.1,58.0,2.95,29.2,0.052,0.0
1968-02-05,23.7,63.0,2.88,30.2,0.051,0.0
1968-02-06,22.4,77.0,1.75,28.5,0.051,0.0
1968-02-07,22.1,71.0,2.04,28.9,0.05,0.0
1968-02-08,18.9,80.0,1.02,23.1,0.056,2.4
1968-02-09,18.4,68.0,1.32,24.1,0.074,0.8
1968-02-10,18.1,62.0,1.6,24.8,0.065,0.0
1968-02-11,18.0,71.0,0.96,22.2,0.063,0.4
1968-02-12,17.5,56.0,1.37,23.4,0.062,0.0
1968-02-13,19.4,60.0,1.61,24.6,0.058,0.0
1968-02-14,19.8,68.0,1.36,25.6,0.055,0.0
1968-02-15,19.8,72.0,1.32,26.2,0.054,0.0
1968-02-16,17.8,66.0,1.26,23.6,0.055,0.6
1968-02-17,16.2,52.0,1.41,22.3,0.056,0.1
1968-02-18,17.9,65.0,1.37,23.4,0.055,0.2
1968-02-19,18.2,66.0,1.38,24.7,0.055,0.0
1968-02-20,18.1,72.0,1.03,22.6,0.059,0.6
1968-02-21,18.4,56.0,2.23,24.3,0.059,0.0
1968-02-22,19.8,59.0,2.41,26.0,0.056,0.0
1968-02-23,19.7,75.0,1.64,24.8,0.053,0.0
1968-02-24,19.1,76.0,1.19,23.9,0.059,0.4
1968-02-25,17.7,60.0,1.41,23.3,0.06,0.0
1968-02-26,18.6,66.0,1.48,24.2,0.057,0.0
1968-02-27,18.6,67.0,1.32,23.6,0.055,0.1
1968-02-28,20.3,59.0,2.39,24.9,0.054,0.0
1968-02-29,20.0,68.0,1.68,24.9,0.053,0.0
1968-03-01,20.2,68.0,1.93,24.9,0.052,0.0
1968-03-02,21.8,65.0,2.39,27.3,0.051,0.0
1968-03-03,23.4,55.0,3.56,27.9,0.051,0.0
1968-03-04,21.8,69.0,1.95,26.0,0.05,0.0
1968-03-05,20.0,71.0,1.39,25.0,0.05,0.0
1968-03-06,21.4,68.0,2.23,26.0,0.05,0.0
1968-03-07,21.3,74.0,1.78,27.0,0.05,0.0
1968-03-08,20.1,79.0,1.23,25.2,0.05,0.0
1968-03-09,20.9,59.0,2.06,25.3,0.05,0.0
1968-03-10,20.8,67.0,2.24,26.9,0.049,0.0
1968-03-11,19.3,80.0,1.1,25.7,0.05,0.4
1968-03-12,17.4,64.0,1.41,23.7,0.051,0.0
1968-03-13,17.5,57.0,1.78,22.0,0.051,0.0
1968-03-14,18.6,55.0,2.02,24.1,0.05,0.0
1968-03-15,19.4,62.0,2.59,24.5,0.05,0.0
1968-03-16,18.6,77.0,1.15,22.9,0.05,0.2
1968-03-17,17.7,82.0,0.95,20.6,0.05,0.4
1968-03-18,18.2,81.0,1.14,22.8,0.051,0.0
1968-03-19,19.2,76.0,1.62,23.7,0.05,0.0
1968-03-20,19.4,72.0,2.12,23.6,0.049,0.0
1968-03-21,19.7,73.0,1.89,23.7,0.049,0.0
1968-03-22,20.1,73.0,2.19,24.6,0.049,0.0
1968-03-23,19.0,69.0,1.8,22.9,0.048,0.0
1968-03-24,16.9,62.0,1.27,20.9,0.049,0.0
1968-03-25,17.7,59.0,1.77,21.6,0.049,0.0
1968-03-26,18.6,51.0,2.51,21.8,0.049,0.0
1968-03-27,21.3,42.0,3.13,24.5,0.049,0.0
1968-03-28,20.2,53.0,2.12,24.7,0.049,0.0
1968-03-29,17.9,78.0,1.27,22.5,0.048,0.0
1968-03-30,21.2,69.0,2.49,24.8,0.048,0.0
1968-03-31,20.2,75.0,1.84,24.1,0.047,0.0
1968-04-01,21.4,65.0,2.5,25.1,0.047,0.0
1968-04-02,19.4,68.0,2.01,23.9,0.047,0.0
1968-04-03,18.8,74.0,1.44,23.8,0.046,0.0
1968-04-04,19.0,71.0,1.66,22.1,0.046,0.0
1968-04-05,20.8,51.0,2.66,24.6,0.046,0.6
1968-04-06,17.5,77.0,1.22,20.9,0.05,2.4
1968-04-07,17.9,86.0,0.81,22.0,0.059,5.9
1968-04-08,16.2,86.0,0.95,21.4,0.061,0.0
1968-04-09,16.0,79.0,1.16,20.1,0.059,0.0
1968-04-10,17.8,85.0,0.71,20.1,0.062,10.9
1968-04-11,17.6,76.0,1.52,21.6,0.068,0.0
1968-04-12,16.5,76.0,1.1,19.8,0.063,0.3
1968-04-13,16.7,74.0,1.36,19.3,0.062,1.4
1968-04-14,17.4,63.0,1.76,19.8,0.059,0.0
1968-04-15,18.8,55.0,2.68,21.2,0.057,0.0
1968-04-16,17.6,67.0,1.88,21.0,0.055,0.0
1968-04-17,16.7,76.0,2.05,19.6,0.054,0.0
1968-04-18,16.7,79.0,1.56,20.2,0.053,0.0
1968-04-19,16.0,81.0,1.34,19.7,0.052,0.0
1968-04-20,15.7,83.0,1.03,19.0,0.052,0.1
1968-04-21,16.6,73.0,1.59,20.0,0.052,0.0
1968-04-22,16.0,74.0,1.3,19.0,0.051,0.0
1968-04-23,15.8,68.0,1.27,18.6,0.051,0.0
1968-04-24,15.9,56.0,1.86,18.5,0.051,0.0
1968-04-25,15.2,62.0,1.88,18.1,0.051,0.0
1968-04-26,14.6,75.0,1.05,15.9,0.051,0.0
1968-04-27,15.0,87.0,0.64,17.0,0.123,2.1
1968-04-28,14.8,84.0,0.87,16.6,0.146,0.5
1968-04-29,15.1,84.0,0.79,15.8,0.151,1.7
1968-04-30,15.4,91.0,0.32,16.8,0.243,21.1
1968-05-01,15.2,92.0,0.28,16.6,0.246,14.8
1968-05-02,15.3,91.0,0.41,16.2,0.251,28.8
1968-05-03,15.7,84.0,0.66,16.3,0.295,7.6
1968-05-04,16.3,90.0,0.31,16.6,0.274,2.9
1968-05-05,16.5,92.0,0.44,17.4,0.263,2.8
1968-05-06,15.8,90.0,0.49,17.1,0.245,6.2
1968-05-07,15.0,86.0,0.72,16.7,0.23,0.0
1968-05-08,15.1,88.0,0.72,16.2,0.216,0.0
1968-05-09,14.6,92.0,0.49,15.6,0.206,1.2
1968-05-10,15.1,78.0,0.78,16.1,0.207,2.5
1968-05-11,13.1,78.0,0.7,15.1,0.227,0.5
1968-05-12,10.9,78.0,0.71,12.7,0.213,0.0
1968-05-13,12.8,74.0,0.98,13.3,0.198,0.0
1968-05-14,13.3,75.0,1.14,13.8,0.185,0.0
1968-05-15,13.6,80.0,1.19,14.1,0.177,0.3
1968-05-16,14.1,89.0,0.39,14.2,0.208,8.7
1968-05-17,13.6,91.0,0.32,14.0,0.277,3.2
1968-05-18,13.3,89.0,0.63,14.3,0.25,0.0
1968-05-19,13.6,89.0,0.62,14.5,0.231,0.0
1968-05-20,13.4,87.0,0.88,14.6,0.219,0.0
1968-05-21,14.2,80.0,1.15,14.4,0.21,0.0
1968-05-22,14.9,74.0,1.53,14.4,0.2,0.0
1968-05-23,16.2,80.0,0.67,16.0,0.191,5.2
1968-05-24,14.4,91.0,0.32,15.4,0.224,5.8
1968-05-25,16.1,82.0,0.93,16.5,0.219,0.0
1968-05-26,14.5,83.0,0.51,14.7,0.214,8.5
1968-05-27,14.0,85.0,0.59,14.5,0.25,8.0
1968-05-28,14.6,85.0,0.84,13.7,0.224,0.0
1968-05-29,13.5,89.0,0.57,14.2,0.209,0.0
1968-05-30,14.2,87.0,0.68,14.9,0.2,0.0
1968-05-31,13.1,84.0,0.59,13.4,0.194,1.9
1968-06-01,11.0,67.0,0.69,12.2,0.255,4.5
1968-06-02,8.8,77.0,0.57,10.0,0.229,0.0
1968-06-03,9.3,75.0,0.86,9.8,0.214,0.0
1968-06-04,11.3,65.0,1.25,10.4,0.202,0.0
1968-06-05,13.1,58.0,1.01,12.1,0.196,5.6
1968-06-06,12.7,75.0,0.73,12.3,0.206,0.0
1968-06-07,13.0,88.0,0.35,12.9,0.208,8.0
1968-06-08,12.4,84.0,0.42,12.8,0.267,19.7
1968-06-09,11.1,84.0,0.42,11.8,0.283,11.7
1968-06-10,11.6,84.0,0.55,12.0,0.255,9.3
1968-06-11,12.9,78.0,0.65,12.7,0.277,8.2
1968-06-12,11.9,69.0,0.82,11.2,0.255,3.3
1968-06-13,10.9,78.0,0.75,11.0,0.238,0.0
1968-06-14,10.0,84.0,0.67,10.6,0.226,0.0
1968-06-15,10.0,84.0,0.75,10.4,0.218,0.0
1968-06-16,10.8,84.0,0.75,10.1,0.211,0.0
1968-06-17,11.0,92.0,0.25,10.5,0.239,4.2
1968-06-18,11.3,85.0,0.61,11.6,0.242,0.0
1968-06-19,10.1,85.0,0.56,10.5,0.226,0.0
1968-06-20,12.0,87.0,0.42,11.4,0.217,0.0
1968-06-21,12.0,81.0,0.76,11.9,0.21,0.0
1968-06-22,10.9,85.0,0.85,11.5,0.202,0.0
1968-06-23,11.3,86.0,0.7,11.0,0.195,0.0
1968-06-24,11.6,87.0,0.67,11.7,0.19,0.0
1968-06-25,11.7,87.0,0.59,11.9,0.186,0.0
1968-06-26,13.0,76.0,0.73,12.5,0.181,0.0
1968-06-27,12.8,79.0,0.89,12.6,0.175,0.0
1968-06-28,13.2,80.0,1.12,12.6,0.17,0.0
1968-06-29,13.5,77.0,1.14,12.9,0.164,0.0
1968-06-30,16.4,68.0,1.18,14.7,0.157,0.0
1968-07-01,12.9,90.0,0.34,13.1,0.213,18.3
1968-07-02,10.9,83.0,0.51,11.9,0.288,7.2
1968-07-03,10.4,88.0,0.3,10.9,0.31,26.8
1968-07-04,11.3,81.0,0.47,11.6,0.305,8.1
1968-07-05,9.5,81.0,0.61,10.6,0.27,0.0
1968-07-06,9.9,77.0,0.93,9.7,0.252,0.0
1968-07-07,9.8,77.0,1.05,9.3,0.24,0.0
1968-07-08,10.1,81.0,0.68,9.5,0.23,0.0
1968-07-09,11.2,87.0,0.59,10.3,0.223,0.0
1968-07-10,9.4,92.0,0.34,9.8,0.218,0.0
1968-07-11,10.5,90.0,0.53,11.2,0.213,0.1
1968-07-12,10.7,87.0,0.69,10.5,0.208,0.0
1968-07-13,12.1,87.0,0.86,11.1,0.202,0.0
1968-07-14,13.4,85.0,0.68,12.9,0.198,0.0
1968-07-15,13.5,86.0,0.71,13.4,0.192,0.0
1968-07-16,13.6,81.0,0.74,12.9,0.194,5.0
1968-07-17,13.4,85.0,0.53,13.6,0.254,4.1
1968-07-18,11.9,89.0,0.33,12.6,0.248,3.1
1968-07-19,10.6,91.0,0.38,11.9,0.239,0.0
1968-07-20,11.3,88.0,0.27,11.4,0.239,2.5
1968-07-21,11.7,85.0,0.66,11.8,0.243,0.0
1968-07-22,10.9,87.0,0.5,10.8,0.227,0.0
1968-07-23,11.4,87.0,0.53,11.7,0.217,2.2
1968-07-24,12.3,87.0,0.34,12.4,0.238,4.3
1968-07-25,10.3,89.0,0.52,11.7,0.235,2.8
1968-07-26,11.9,86.0,0.39,11.7,0.263,25.2
1968-07-27,11.4,89.0,0.32,11.7,0.302,4.0
1968-07-28,11.5,76.0,0.59,12.1,0.326,17.6
1968-07-29,10.0,74.0,0.62,10.4,0.278,0.6
1968-07-30,10.1,79.0,0.79,10.4,0.261,0.0
1968-07-31,10.9,82.0,0.61,10.4,0.249,0.0
1968-08-01,12.2,77.0,0.71,11.9,0.239,0.3
1968-08-02,12.8,83.0,0.53,12.6,0.231,1.3
1968-08-03,13.0,87.0,0.41,13.3,0.229,1.2
1968-08-04,12.8,75.0,0.76,13.4,0.294,10.4
1968-08-05,10.6,79.0,0.56,11.6,0.267,0.0
1968-08-06,12.5,82.0,0.49,12.7,0.252,0.0
1968-08-07,11.2,87.0,0.37,11.5,0.248,0.3
1968-08-08,11.8,69.0,0.71,12.2,0.28,18.8
1968-08-09,9.7,72.0,0.67,11.3,0.256,0.0
1968-08-10,10.2,76.0,0.97,10.8,0.242,0.0
1968-08-11,12.9,73.0,1.22,11.9,0.233,0.0
1968-08-12,13.6,76.0,0.78,13.4,0.232,1.6
1968-08-13,11.7,79.0,0.77,12.5,0.229,0.0
1968-08-14,10.6,87.0,0.46,11.7,0.22,0.0
1968-08-15,12.3,88.0,0.28,11.8,0.227,4.8
1968-08-16,12.2,64.0,0.74,12.5,0.238,0.5
1968-08-17,10.4,77.0,0.78,11.5,0.22,0.0
1968-08-18,12.2,80.0,1.1,12.1,0.209,0.0
1968-08-19,13.1,84.0,0.52,13.4,0.207,0.2
1968-08-20,12.5,77.0,0.48,13.3,0.213,1.3
1968-08-21,9.9,79.0,0.43,10.9,0.24,10.1
1968-08-22,10.6,88.0,0.48,12.0,0.24,0.5
1968-08-23,12.1,81.0,0.64,12.4,0.251,9.8
1968-08-24,10.7,74.0,0.66,11.9,0.237,0.4
1968-08-25,11.3,80.0,0.61,11.1,0.221,0.1
1968-08-26,12.4,80.0,0.76,12.6,0.209,0.0
1968-08-27,13.3,84.0,0.59,14.1,0.199,0.0
1968-08-28,12.6,88.0,0.54,14.3,0.191,0.0
1968-08-29,12.0,88.0,0.52,13.5,0.185,0.1
1968-08-30,12.6,88.0,0.47,14.3,0.179,0.1
1968-08-31,12.5,88.0,0.47,13.6,0.178,6.6
1968-09-01,13.1,87.0,0.43,13.8,0.199,0.3
1968-09-02,13.5,78.0,0.79,14.4,0.199,0.0
1968-09-03,12.6,79.0,0.77,13.9,0.183,0.0
1968-09-04,13.8,78.0,0.94,14.9,0.17,0.0
1968-09-05,14.2,78.0,1.48,15.4,0.158,0.0
1968-09-06,14.0,81.0,0.69,14.7,0.148,0.0
1968-09-07,12.7,76.0,0.66,14.5,0.147,0.1
1968-09-08,11.9,74.0,0.6,12.5,0.144,0.0
1968-09-09,14.1,79.0,0.79,15.2,0.137,0.0
1968-09-10,13.9,91.0,0.5,15.7,0.13,0.0
1968-09-11,14.3,81.0,0.66,16.5,0.129,2.8
1968-09-12,13.1,70.0,0.77,15.4,0.13,0.7
1968-09-13,12.1,75.0,0.79,13.9,0.122,0.0
1968-09-14,13.6,82.0,0.66,15.0,0.114,0.0
1968-09-15,14.1,86.0,0.67,15.3,0.107,0.7
1968-09-16,13.1,90.0,0.35,14.1,0.11,0.0
1968-09-17,14.1,80.0,0.7,16.2,0.112,0.0
1968-09-18,13.5,87.0,0.47,13.7,0.124,7.8
1968-09-19,13.3,71.0,0.85,15.1,0.153,0.3
1968-09-20,13.4,78.0,0.76,15.7,0.138,0.0
1968-09-21,14.0,80.0,0.95,16.3,0.125,0.0
1968-09-22,16.7,75.0,1.42,18.1,0.113,0.0
1968-09-23,14.3,84.0,0.57,16.0,0.103,0.0
1968-09-24,14.6,73.0,1.06,17.0,0.095,0.0
1968-09-25,14.7,74.0,1.1,17.5,0.087,0.0
1968-09-26,15.6,83.0,0.79,17.9,0.081,0.0
1968-09-27,14.7,79.0,0.66,18.2,0.076,0.0
1968-09-28,15.0,66.0,1.06,17.9,0.071,0.0
1968-09-29,15.3,65.0,1.45,17.8,0.067,0.0
1968-09-30,15.5,69.0,1.65,18.6,0.064,0.0
1968-10-01,14.2,84.0,0.71,16.4,0.071,4.4
