event_date,temp_14d_mean,temp_30d_mean,humidity_14d_mean,vpd_14d_max,soil_temp_14d_mean,soil_moisture_14d_mean,degree_days_30d_sum,rain_14d_sum,outbreak
2021-02-02 12:09:00,8.992857142857142,9.183333333333332,69.0,1.64,9.8,0.2837142857142857,15.699999999999998,90.6,1
2021-02-05 16:51:00,8.842857142857143,9.096666666666666,73.21428571428571,1.48,9.771428571428572,0.31307142857142856,14.299999999999999,86.99999999999999,1
2021-02-07 17:17:00,8.97857142857143,9.233333333333333,73.78571428571429,1.48,9.900000000000002,0.3226428571428571,14.299999999999999,80.9,1
2021-02-19 08:54:00,10.407142857142857,9.623333333333333,73.64285714285714,1.38,11.67857142857143,0.25492857142857145,16.4,13.499999999999998,1
2021-02-27 08:07:00,10.342857142857143,10.28,64.28571428571429,1.75,12.085714285714289,0.20628571428571427,23.400000000000002,1.4,1
2021-02-16 09:23:00,10.264285714285716,9.8,76.28571428571429,1.14,11.607142857142858,0.26635714285714285,20.1,13.5,1
2021-02-11 18:44:00,10.092857142857143,9.780000000000001,75.07142857142857,1.48,11.10714285714286,0.29078571428571426,20.3,6.799999999999999,1
2021-02-19 08:54:00,10.407142857142857,9.623333333333333,73.64285714285714,1.38,11.67857142857143,0.25492857142857145,16.4,13.499999999999998,1
2021-03-12 13:54:00,11.471428571428572,10.94,52.5,2.6,14.178571428571432,0.14700000000000002,36.1,18.6,1
2021-04-11 13:00:00,17.735714285714284,14.566666666666665,44.92857142857143,3.98,21.335714285714285,0.12707142857142859,142.8,0.0,1
2021-04-29 17:21:00,18.721428571428568,18.233333333333334,41.857142857142854,4.29,23.700000000000006,0.1232142857142857,247.00000000000003,8.9,1
2021-04-30 17:54:00,19.2,18.466666666666665,41.57142857142857,5.1,24.107142857142858,0.12357142857142857,253.99999999999997,8.9,1
2021-04-18 11:56:00,18.02857142857143,16.44,42.857142857142854,4.12,22.52142857142857,0.117,193.20000000000002,0.0,1
2021-05-10 16:03:00,22.742857142857144,20.41666666666667,32.285714285714285,5.16,27.5,0.11857142857142858,312.50000000000006,0.0,1
2021-05-19 13:44:00,23.714285714285715,21.823333333333334,30.214285714285715,5.81,29.78571428571428,0.11307142857142859,354.70000000000005,0.0,1
2021-05-19 17:03:00,23.714285714285715,21.823333333333334,30.214285714285715,5.81,29.78571428571428,0.11307142857142859,354.70000000000005,0.0,1
2021-05-02 14:23:00,19.328571428571426,18.593333333333337,41.785714285714285,5.1,24.392857142857142,0.12371428571428571,257.8,8.9,1
2021-11-06 13:58:00,15.407142857142857,15.83,77.57142857142857,1.58,17.38571428571429,0.23792857142857146,174.90000000000003,30.1,1
2020-04-06 17:16:00,12.021428571428572,12.326666666666666,65.21428571428571,1.86,14.664285714285715,0.23285714285714287,75.60000000000001,41.2,1
2020-04-14 14:18:00,13.421428571428573,12.203333333333331,67.28571428571429,1.9,15.750000000000002,0.2554285714285714,71.89999999999999,54.8,1
2020-05-06 14:26:00,22.514285714285712,18.773333333333333,39.357142857142854,4.22,25.88571428571429,0.12699999999999997,263.2,0.0,1
2020-05-26 11:56:00,22.050000000000004,22.593333333333327,41.642857142857146,6.31,27.535714285714285,0.11435714285714287,377.8,8.6,1
2020-06-15 21:23:00,25.5,24.85,31.5,7.72,31.535714285714285,0.10942857142857144,445.50000000000006,0.0,1
2020-07-20 14:20:00,30.735714285714284,30.19333333333334,25.642857142857142,8.43,37.17857142857143,0.10957142857142857,605.8000000000001,0.0,1
2020-08-12 08:17:00,29.985714285714284,30.063333333333333,28.285714285714285,7.11,36.25714285714286,0.10714285714285714,601.9,0.0,1
2020-09-26 17:45:00,26.428571428571423,28.37333333333333,34.5,5.9,30.94285714285714,0.10528571428571432,551.2,0.4,1
2020-09-24 08:27:00,26.64285714285714,28.716666666666665,32.857142857142854,5.9,31.235714285714288,0.10500000000000002,561.5,0.4,1
2020-09-26 12:42:00,26.428571428571423,28.37333333333333,34.5,5.9,30.94285714285714,0.10528571428571432,551.2,0.4,1
2020-09-08 09:55:00,30.807142857142857,32.26666666666667,29.285714285714285,9.35,35.98571428571429,0.1045714285714286,668.0000000000001,0.0,1
2020-10-09 16:15:00,26.46428571428571,26.53333333333334,30.357142857142858,6.7,29.707142857142856,0.10564285714285715,495.99999999999994,0.0,1
2020-11-20 11:36:00,11.157142857142857,14.63,64.28571428571429,2.81,13.450000000000003,0.1729285714285714,147.4,20.9,1
2019-03-25 16:51:00,12.15,11.706666666666667,69.0,2.32,13.985714285714284,0.26007142857142856,58.5,7.199999999999999,1
2019-03-25 16:47:00,12.15,11.706666666666667,69.0,2.32,13.985714285714284,0.26007142857142856,58.5,7.199999999999999,1
2019-06-11 13:00:00,25.807142857142857,20.77,42.357142857142854,6.52,29.528571428571436,0.1412142857142857,323.1,0.1,1
2019-08-01 10:35:00,31.55714285714286,30.14666666666666,26.5,7.93,37.80714285714286,0.1117857142857143,604.4,0.0,1
2019-11-17 16:19:00,16.17142857142857,16.55,44.857142857142854,3.17,17.928571428571427,0.11285714285714286,196.49999999999997,0.0,1
2019-11-16 09:20:00,16.15714285714286,16.593333333333334,42.714285714285715,3.17,17.857142857142854,0.11278571428571428,197.8,0.0,1
2019-12-10 16:27:00,10.02142857142857,12.149999999999999,81.78571428571429,1.16,11.028571428571428,0.3429285714285715,79.80000000000001,86.8,1
2018-01-15 15:40:00,11.692857142857145,9.803333333333335,81.64285714285714,1.44,12.214285714285714,0.255,26.5,34.400000000000006,1
